country;continent;year;lifeExp;pop;gdpPercap;pred;resid
Nepal;Asia;1972;43,971;12412593;674,7881296;45,01687179;-1,045871795
Nepal;Asia;1977;46,748;13933198;694,1124398;47,66317949;-0,915179487
Nepal;Asia;1982;49,594;15796314;718,3730947;50,30948718;-0,715487179
Nepal;Asia;1987;52,537;17917180;775,6324501;52,95579487;-0,418794872
Nepal;Asia;1992;55,727;20326209;897,7403604;55,60210256;0,124897436
Nepal;Asia;1997;59,426;23001113;1010,892138;58,24841026;1,177589744
Nepal;Asia;2002;61,34;25873917;1057,206311;60,89471795;0,445282051
Nepal;Asia;2007;63,785;28901790;1091,359778;63,54102564;0,243974359
Netherlands;Europe;1952;72,13;10381988;8941,571858;71,88961538;0,240384615
Netherlands;Europe;1957;72,99;11026383;11276,19344;72,57304895;0,416951049
Netherlands;Europe;1962;73,23;11805689;12790,84956;73,25648252;-0,026482517
Netherlands;Europe;1967;73,82;12596822;15363,25136;73,93991608;-0,119916084
Netherlands;Europe;1972;73,75;13329874;18794,74567;74,62334965;-0,87334965
Netherlands;Europe;1977;75,24;13852989;21209,0592;75,30678322;-0,066783217
Netherlands;Europe;1982;76,05;14310401;21399,46046;75,99021678;0,059783217
Netherlands;Europe;1987;76,83;14665278;23651,32361;76,67365035;0,15634965
Netherlands;Europe;1992;77,42;15174244;26790,94961;77,35708392;0,062916084
Netherlands;Europe;1997;78,03;15604464;30246,13063;78,04051748;-0,010517483
Netherlands;Europe;2002;78,53;16122830;33724,75778;78,72395105;-0,193951049
Netherlands;Europe;2007;79,762;16570613;36797,93332;79,40738462;0,354615385
New Zealand;Oceania;1952;69,39;1994794;10556,57566;68,68692308;0,703076923
New Zealand;Oceania;1957;70,26;2229407;12247,39532;69,65102797;0,608972028
New Zealand;Oceania;1962;71,24;2488550;13175,678;70,61513287;0,624867133
New Zealand;Oceania;1967;71,52;2728150;14463,91893;71,57923776;-0,059237762
New Zealand;Oceania;1972;71,89;2929100;16046,03728;72,54334266;-0,653342657
New Zealand;Oceania;1977;72,22;3164900;16233,7177;73,50744755;-1,287447552
New Zealand;Oceania;1982;73,84;3210650;17632,4104;74,47155245;-0,631552448
New Zealand;Oceania;1987;74,32;3317166;19007,19129;75,43565734;-1,115657343
New Zealand;Oceania;1992;76,33;3437674;18363,32494;76,39976224;-0,069762238
New Zealand;Oceania;1997;77,55;3676187;21050,41377;77,36386713;0,186132867
New Zealand;Oceania;2002;79,11;3908037;23189,80135;78,32797203;0,782027972
New Zealand;Oceania;2007;80,204;4115771;25185,00911;79,29207692;0,911923077
Nicaragua;Americas;1952;42,314;1165790;3112,363948;43,04512821;-0,731128205
Nicaragua;Americas;1957;45,432;1358828;3457,415947;45,82772611;-0,395726107
Nicaragua;Americas;1962;48,632;1590597;3634,364406;48,61032401;0,021675991
Nicaragua;Americas;1967;51,884;1865490;4643,393534;51,39292191;0,491078089
Nicaragua;Americas;1972;55,151;2182908;4688,593267;54,17551981;0,975480186
Nicaragua;Americas;1977;57,47;2554598;5486,371089;56,95811772;0,511882284
Nicaragua;Americas;1982;59,298;2979423;3470,338156;59,74071562;-0,442715618
Nicaragua;Americas;1987;62,008;3344353;2955,984375;62,52331352;-0,51531352
Nicaragua;Americas;1992;65,843;4017939;2170,151724;65,30591142;0,537088578
Nicaragua;Americas;1997;68,426;4609572;2253,023004;68,08850932;0,337490676
Nicaragua;Americas;2002;70,836;5146848;2474,548819;70,87110723;-0,035107226
Nicaragua;Americas;2007;72,899;5675356;2749,320965;73,65370513;-0,754705128
Niger;Africa;1952;37,444;3379468;761,879376;35,15066667;2,293333333
Niger;Africa;1957;38,598;3692184;835,5234025;36,86121212;1,736787879
Niger;Africa;1962;39,487;4076008;997,7661127;38,57175758;0,915242424
Niger;Africa;1967;40,118;4534062;1054,384891;40,28230303;-0,16430303
Niger;Africa;1972;40,546;5060262;954,2092363;41,99284848;-1,446848485
Niger;Africa;1977;41,291;5682086;808,8970728;43,70339394;-2,412393939
Niger;Africa;1982;42,598;6437188;909,7221354;45,41393939;-2,815939394
Niger;Africa;1987;44,555;7332638;668,3000228;47,12448485;-2,569484848
Niger;Africa;1992;47,391;8392818;581,182725;48,8350303;-1,444030303
Niger;Africa;1997;51,313;9666252;580,3052092;50,54557576;0,767424242
Niger;Africa;2002;54,496;11140655;601,0745012;52,25612121;2,239878788
Niger;Africa;2007;56,867;12894865;619,6768924;53,96666667;2,900333333
Nigeria;Africa;1952;36,324;33119096;1077,281856;37,85952564;-1,535525641
Nigeria;Africa;1957;37,802;37173340;1100,592563;38,89985431;-1,097854312
Nigeria;Africa;1962;39,36;41871351;1150,927478;39,94018298;-0,580182984
Nigeria;Africa;1967;41,04;47287752;1014,514104;40,98051166;0,059488345
Nigeria;Africa;1972;42,821;53740085;1698,388838;42,02084033;0,800159674
Nigeria;Africa;1977;44,514;62209173;1981,951806;43,061169;1,452831002
Nigeria;Africa;1982;45,826;73039376;1576,97375;44,10149767;1,724502331
Nigeria;Africa;1987;46,886;81551520;1385,029563;45,14182634;1,74417366
Nigeria;Africa;1992;47,472;93364244;1619,848217;46,18215501;1,289844988
Nigeria;Africa;1997;47,464;106207839;1624,941275;47,22248368;0,241516317
Nigeria;Africa;2002;46,608;119901274;1615,286395;48,26281235;-1,654812354
Nigeria;Africa;2007;46,859;135031164;2013,977305;49,30314103;-2,444141026
Norway;Europe;1952;72,67;3327728;10095,42172;72,21461538;0,455384615
Norway;Europe;1957;73,44;3491938;11653,97304;72,87432168;0,565678322
Norway;Europe;1962;73,47;3638919;13450,40151;73,53402797;-0,064027972
Norway;Europe;1967;74,08;3786019;16361,87647;74,19373427;-0,113734266
Norway;Europe;1972;74,34;3933004;18965,05551;74,85344056;-0,513440559
Norway;Europe;1977;75,37;4043205;23311,34939;75,51314685;-0,143146853
Norway;Europe;1982;75,97;4114787;26298,63531;76,17285315;-0,202853147
Norway;Europe;1987;75,89;4186147;31540,9748;76,83255944;-0,942559441
Norway;Europe;1992;77,32;4286357;33965,66115;77,49226573;-0,172265734
Norway;Europe;1997;78,32;4405672;41283,16433;78,15197203;0,168027972
Norway;Europe;2002;79,05;4535591;44683,97525;78,81167832;0,238321678
Norway;Europe;2007;80,196;4627926;49357,19017;79,47138462;0,724615385
Oman;Asia;1952;37,578;507833;1828,230307;37,20774359;0,37025641
Oman;Asia;1957;40,08;561977;2242,746551;41,06863869;-0,988638695
Oman;Asia;1962;43,165;628164;2924,638113;44,9295338;-1,7645338
Oman;Asia;1967;46,988;714775;4720,942687;48,7904289;-1,802428904
Oman;Asia;1972;52,143;829050;10618,03855;52,65132401;-0,508324009
Oman;Asia;1977;57,367;1004533;11848,34392;56,51221911;0,854780886
Oman;Asia;1982;62,728;1301048;12954,79101;60,37311422;2,354885781
Oman;Asia;1987;67,734;1593882;18115,22313;64,23400932;3,499990676
Oman;Asia;1992;71,197;1915208;18616,70691;68,09490443;3,102095571
Oman;Asia;1997;72,499;2283635;19702,05581;71,95579953;0,543200466
Oman;Asia;2002;74,193;2713462;19774,83687;75,81669464;-1,623694639
Oman;Asia;2007;75,64;3204897;22316,19287;79,67758974;-4,037589744
Pakistan;Asia;1952;43,436;41346560;684,5971438;43,72296154;-0,286961538
Pakistan;Asia;1957;45,557;46679944;747,0835292;45,75192308;-0,194923077
Pakistan;Asia;1962;47,67;53100671;803,3427418;47,78088462;-0,110884615
Pakistan;Asia;1967;49,8;60641899;942,4082588;49,80984615;-0,009846154
Pakistan;Asia;1972;51,929;69325921;1049,938981;51,83880769;0,090192308
Pakistan;Asia;1977;54,043;78152686;1175,921193;53,86776923;0,175230769
Pakistan;Asia;1982;56,158;91462088;1443,429832;55,89673077;0,261269231
Pakistan;Asia;1987;58,245;105186881;1704,686583;57,92569231;0,319307692
Pakistan;Asia;1992;60,838;120065004;1971,829464;59,95465385;0,883346154
Pakistan;Asia;1997;61,818;135564834;2049,350521;61,98361538;-0,165615385
Pakistan;Asia;2002;63,61;153403524;2092,712441;64,01257692;-0,402576923
Pakistan;Asia;2007;65,483;169270617;2605,94758;66,04153846;-0,558538462
Panama;Americas;1952;55,191;940080;2480,380334;58,061;-2,87
Panama;Americas;1957;59,201;1063506;2961,800905;59,83204545;-0,631045455
Panama;Americas;1962;61,817;1215725;3536,540301;61,60309091;0,213909091
Panama;Americas;1967;64,071;1405486;4421,009084;63,37413636;0,696863636
Panama;Americas;1972;66,216;1616384;5364,249663;65,14518182;1,070818182
Panama;Americas;1977;68,681;1839782;5351,912144;66,91622727;1,764772727
Panama;Americas;1982;70,472;2036305;7009,601598;68,68727273;1,784727273
Panama;Americas;1987;71,523;2253639;7034,779161;70,45831818;1,064681818
Panama;Americas;1992;72,462;2484997;6618,74305;72,22936364;0,232636364
Panama;Americas;1997;73,738;2734531;7113,692252;74,00040909;-0,262409091
Panama;Americas;2002;74,712;2990875;7356,031934;75,77145455;-1,059454545
Panama;Americas;2007;75,537;3242173;9809,185636;77,5425;-2,0055
Paraguay;Americas;1952;62,649;1555876;1952,308701;62,48183333;0,167166667
Paraguay;Americas;1957;63,196;1770902;2046,154706;63,26860606;-0,072606061
Paraguay;Americas;1962;64,361;2009813;2148,027146;64,05537879;0,305621212
Paraguay;Americas;1967;64,951;2287985;2299,376311;64,84215152;0,108848485
Paraguay;Americas;1972;65,815;2614104;2523,337977;65,62892424;0,186075758
Paraguay;Americas;1977;66,353;2984494;3248,373311;66,41569697;-0,06269697
Paraguay;Americas;1982;66,874;3366439;4258,503604;67,2024697;-0,328469697
Paraguay;Americas;1987;67,378;3886512;3998,875695;67,98924242;-0,611242424
Paraguay;Americas;1992;68,225;4483945;4196,411078;68,77601515;-0,551015152
Paraguay;Americas;1997;69,4;5154123;4247,400261;69,56278788;-0,162787879
Paraguay;Americas;2002;70,755;5884491;3783,674243;70,34956061;0,405439394
Paraguay;Americas;2007;71,752;6667147;4172,838464;71,13633333;0,615666667
Peru;Americas;1952;43,902;8025700;3758,523437;44,34764103;-0,445641026
Peru;Americas;1957;46,263;9146100;4245,256698;46,98613054;-0,723130536
Peru;Americas;1962;49,096;10516500;4957,037982;49,62462005;-0,528620047
Peru;Americas;1967;51,445;12132200;5788,09333;52,26310956;-0,818109557
Peru;Americas;1972;55,448;13954700;5937,827283;54,90159907;0,546400932
Peru;Americas;1977;58,447;15990099;6281,290855;57,54008858;0,906911422
Peru;Americas;1982;61,406;18125129;6434,501797;60,17857809;1,227421911
Peru;Americas;1987;64,134;20195924;6360,943444;62,8170676;1,316932401
Peru;Americas;1992;66,458;22430449;4446,380924;65,45555711;1,00244289
Peru;Americas;1997;68,386;24748122;5838,347657;68,09404662;0,29195338
Peru;Americas;2002;69,906;26769436;5909,020073;70,73253613;-0,826536131
Peru;Americas;2007;71,421;28674757;7408,905561;73,37102564;-1,950025641
Philippines;Asia;1952;47,752;22438691;1272,880995;49,40434615;-1,652346154
Philippines;Asia;1957;51,334;26072194;1547,944844;51,50669231;-0,172692308
Philippines;Asia;1962;54,757;30325264;1649,552153;53,60903846;1,147961538
Philippines;Asia;1967;56,393;35356600;1814,12743;55,71138462;0,681615385
Philippines;Asia;1972;58,065;40850141;1989,37407;57,81373077;0,251269231
Philippines;Asia;1977;60,06;46850962;2373,204287;59,91607692;0,143923077
Philippines;Asia;1982;62,082;53456774;2603,273765;62,01842308;0,063576923
Philippines;Asia;1987;64,151;60017788;2189,634995;64,12076923;0,030230769
Philippines;Asia;1992;66,458;67185766;2279,324017;66,22311538;0,234884615
Philippines;Asia;1997;68,564;75012988;2536,534925;68,32546154;0,238538462
Philippines;Asia;2002;70,303;82995088;2650,921068;70,42780769;-0,124807692
Philippines;Asia;2007;71,688;91077287;3190,481016;72,53015385;-0,842153846
Poland;Europe;1952;61,31;25730551;4029,329699;64,78089744;-3,470897436
Poland;Europe;1957;65,77;28235346;4734,253019;65,76199184;0,008008159
Poland;Europe;1962;67,64;30329617;5338,752143;66,74308625;0,896913753
Poland;Europe;1967;69,61;31785378;6557,152776;67,72418065;1,885819347
Poland;Europe;1972;70,85;33039545;8006,506993;68,70527506;2,144724942
Poland;Europe;1977;70,67;34621254;9508,141454;69,68636946;0,983630536
Poland;Europe;1982;71,32;36227381;8451,531004;70,66746387;0,652536131
Poland;Europe;1987;70,98;37740710;9082,351172;71,64855828;-0,668558275
Poland;Europe;1992;70,99;38370697;7738,881247;72,62965268;-1,639652681
Poland;Europe;1997;72,75;38654957;10159,58368;73,61074709;-0,860747086
Poland;Europe;2002;74,67;38625976;12002,23908;74,59184149;0,078158508
Poland;Europe;2007;75,563;38518241;15389,92468;75,5729359;-0,009935897
Portugal;Europe;1952;59,82;8526050;3068,319867;61,14679487;-1,326794872
Portugal;Europe;1957;61,51;8817650;3774,571743;62,83280186;-1,322801865
Portugal;Europe;1962;64,39;9019800;4727,954889;64,51880886;-0,128808858
Portugal;Europe;1967;66,6;9103000;6361,517993;66,20481585;0,395184149
Portugal;Europe;1972;69,26;8970450;9022,247417;67,89082284;1,369177156
Portugal;Europe;1977;70,41;9662600;10172,48572;69,57682984;0,833170163
Portugal;Europe;1982;72,77;9859650;11753,84291;71,26283683;1,50716317
Portugal;Europe;1987;74,06;9915289;13039,30876;72,94884382;1,111156177
Portugal;Europe;1992;74,86;9927680;16207,26663;74,63485082;0,225149184
Portugal;Europe;1997;75,97;10156415;17641,03156;76,32085781;-0,350857809
Portugal;Europe;2002;77,29;10433867;19970,90787;78,0068648;-0,716864802
Portugal;Europe;2007;78,098;10642836;20509,64777;79,69287179;-1,594871795
Puerto Rico;Americas;1952;64,28;2227000;3081,959785;66,94852564;-2,668525641
Puerto Rico;Americas;1957;68,54;2260000;3907,156189;68,00139977;0,538600233
Puerto Rico;Americas;1962;69,62;2448046;5108,34463;69,05427389;0,565726107
Puerto Rico;Americas;1967;71,1;2648961;6929,277714;70,10714802;0,992851981
Puerto Rico;Americas;1972;72,16;2847132;9123,041742;71,16002214;0,999977855
Puerto Rico;Americas;1977;73,44;3080828;9770,524921;72,21289627;1,22710373
Puerto Rico;Americas;1982;73,75;3279001;10330,98915;73,2657704;0,484229604
Puerto Rico;Americas;1987;74,63;3444468;12281,34191;74,31864452;0,311355478
Puerto Rico;Americas;1992;73,911;3585176;14641,58711;75,37151865;-1,460518648
Puerto Rico;Americas;1997;74,917;3759430;16999,4333;76,42439277;-1,507392774
Puerto Rico;Americas;2002;77,778;3859606;18855,60618;77,4772669;0,3007331
Puerto Rico;Americas;2007;78,746;3942491;19328,70901;78,53014103;0,215858974
Reunion;Africa;1952;52,724;257700;2718,885295;53,99753846;-1,273538462
Reunion;Africa;1957;55,09;308700;2769,451844;56,29694056;-1,206940559
Reunion;Africa;1962;57,666;358900;3173,72334;58,59634266;-0,930342657
Reunion;Africa;1967;60,542;414024;4021,175739;60,89574476;-0,353744755
Reunion;Africa;1972;64,274;461633;5047,658563;63,19514685;1,078853147
Reunion;Africa;1977;67,064;492095;4319,804067;65,49454895;1,569451049
Reunion;Africa;1982;69,885;517810;5267,219353;67,79395105;2,091048951
Reunion;Africa;1987;71,913;562035;5303,377488;70,09335315;1,819646853
Reunion;Africa;1992;73,615;622191;6101,255823;72,39275524;1,222244755
Reunion;Africa;1997;74,772;684810;6071,941411;74,69215734;0,079842657
Reunion;Africa;2002;75,744;743981;6316,1652;76,99155944;-1,247559441
Reunion;Africa;2007;76,442;798094;7670,122558;79,29096154;-2,848961538
Romania;Europe;1952;61,05;16630000;3144,613186;63,96212821;-2,912128205
Romania;Europe;1957;64,1;17829327;3943,370225;64,7491352;-0,649135198
Romania;Europe;1962;66,8;18680721;4734,997586;65,53614219;1,263857809
Romania;Europe;1967;66,8;19284814;6470,866545;66,32314918;0,476850816
Romania;Europe;1972;69,21;20662648;8011,414402;67,11015618;2,099843823
Romania;Europe;1977;69,46;21658597;9356,39724;67,89716317;1,56283683
Romania;Europe;1982;69,66;22356726;9605,314053;68,68417016;0,975829837
Romania;Europe;1987;69,53;22686371;9696,273295;69,47117716;0,058822844
Romania;Europe;1992;69,36;22797027;6598,409903;70,25818415;-0,898184149
Romania;Europe;1997;69,72;22562458;7346,547557;71,04519114;-1,325191142
Romania;Europe;2002;71,322;22404337;7885,360081;71,83219814;-0,510198135
Romania;Europe;2007;72,476;22276056;10808,47561;72,61920513;-0,143205128
Rwanda;Africa;1952;40;2534927;493,3238752;42,74194872;-2,741948718
Rwanda;Africa;1957;41,5;2822082;540,2893983;42,51279138;-1,012791375
Rwanda;Africa;1962;43;3051242;597,4730727;42,28363403;0,716365967
Rwanda;Africa;1967;44,1;3451079;510,9637142;42,05447669;2,04552331
Rwanda;Africa;1972;44,6;3992121;590,5806638;41,82531935;2,774680653
Rwanda;Africa;1977;45;4657072;670,0806011;41,596162;3,403837995
Rwanda;Africa;1982;46,218;5507565;881,5706467;41,36700466;4,850995338
Rwanda;Africa;1987;44,02;6349365;847,991217;41,13784732;2,882152681
Rwanda;Africa;1992;23,599;7290203;737,0685949;40,90868998;-17,30968998
Rwanda;Africa;1997;36,087;7212583;589,9445051;40,67953263;-4,592532634
Rwanda;Africa;2002;43,413;7852401;785,6537648;40,45037529;2,962624709
Rwanda;Africa;2007;46,242;8860588;863,0884639;40,22121795;6,020782051
Sao Tome and Principe;Africa;1952;46,471;60011;879,5835855;48,5275641;-2,056564103
Sao Tome and Principe;Africa;1957;48,945;61325;860,7369026;50,23097669;-1,28597669
Sao Tome and Principe;Africa;1962;51,893;65345;1071,551119;51,93438928;-0,041389277
Sao Tome and Principe;Africa;1967;54,425;70787;1384,840593;53,63780186;0,787198135
Sao Tome and Principe;Africa;1972;56,48;76595;1532,985254;55,34121445;1,138785548
Sao Tome and Principe;Africa;1977;58,55;86796;1737,561657;57,04462704;1,50537296
Sao Tome and Principe;Africa;1982;60,351;98593;1890,218117;58,74803963;1,602960373
Sao Tome and Principe;Africa;1987;61,728;110812;1516,525457;60,45145221;1,276547786
Sao Tome and Principe;Africa;1992;62,742;125911;1428,777814;62,1548648;0,587135198
Sao Tome and Principe;Africa;1997;63,306;145608;1339,076036;63,85827739;-0,552277389
Sao Tome and Principe;Africa;2002;64,337;170372;1353,09239;65,56168998;-1,224689977
Sao Tome and Principe;Africa;2007;65,528;199579;1598,435089;67,26510256;-1,737102564
Saudi Arabia;Asia;1952;39,875;4005677;6459,554823;40,81411538;-0,939115385
Saudi Arabia;Asia;1957;42,868;4419650;8157,591248;44,06223077;-1,194230769
Saudi Arabia;Asia;1962;45,914;4943029;11626,41975;47,31034615;-1,396346154
Saudi Arabia;Asia;1967;49,901;5618198;16903,04886;50,55846154;-0,657461538
Saudi Arabia;Asia;1972;53,886;6472756;24837,42865;53,80657692;0,079423077
Saudi Arabia;Asia;1977;58,69;8128505;34167,7626;57,05469231;1,635307692
Saudi Arabia;Asia;1982;63,012;11254672;33693,17525;60,30280769;2,709192308
Saudi Arabia;Asia;1987;66,295;14619745;21198,26136;63,55092308;2,744076923
Saudi Arabia;Asia;1992;68,768;16945857;24841,61777;66,79903846;1,968961538
Saudi Arabia;Asia;1997;70,533;21229759;20586,69019;70,04715385;0,485846154
Saudi Arabia;Asia;2002;71,626;24501530;19014,54118;73,29526923;-1,669269231
Saudi Arabia;Asia;2007;72,777;27601038;21654,83194;76,54338462;-3,766384615
Senegal;Africa;1952;37,278;2755589;1450,356983;36,74666667;0,531333333
Senegal;Africa;1957;39,329;3054547;1567,653006;39,27016667;0,058833333
Senegal;Africa;1962;41,454;3430243;1654,988723;41,79366667;-0,339666667
Senegal;Africa;1967;43,563;3965841;1612,404632;44,31716667;-0,754166667
Senegal;Africa;1972;45,815;4588696;1597,712056;46,84066667;-1,025666667
Senegal;Africa;1977;48,879;5260855;1561,769116;49,36416667;-0,485166667
Senegal;Africa;1982;52,379;6147783;1518,479984;51,88766667;0,491333333
Senegal;Africa;1987;55,769;7171347;1441,72072;54,41116667;1,357833333
Senegal;Africa;1992;58,196;8307920;1367,899369;56,93466667;1,261333333
Senegal;Africa;1997;60,187;9535314;1392,368347;59,45816667;0,728833333
Senegal;Africa;2002;61,6;10870037;1519,635262;61,98166667;-0,381666667
Senegal;Africa;2007;63,062;12267493;1712,472136;64,50516667;-1,443166667
Serbia;Europe;1952;57,996;6860147;3581,459448;61,53434615;-3,538346154
Serbia;Europe;1957;61,685;7271135;4981,090891;62,8101014;-1,125101399
Serbia;Europe;1962;64,531;7616060;6289,629157;64,08585664;0,445143357
Serbia;Europe;1967;66,914;7971222;7991,707066;65,36161189;1,552388112
Serbia;Europe;1972;68,7;8313288;10522,06749;66,63736713;2,062632867
Serbia;Europe;1977;70,3;8686367;12980,66956;67,91312238;2,386877622
Serbia;Europe;1982;70,162;9032824;15181,0927;69,18887762;0,973122378
Serbia;Europe;1987;71,218;9230783;15870,87851;70,46463287;0,753367133
Serbia;Europe;1992;71,659;9826397;9325,068238;71,74038811;-0,081388112
Serbia;Europe;1997;72,232;10336594;7914,320304;73,01614336;-0,784143357
Serbia;Europe;2002;73,213;10111559;7236,075251;74,2918986;-1,078898601
Serbia;Europe;2007;74,002;10150265;9786,534714;75,56765385;-1,565653846
Sierra Leone;Africa;1952;30,331;2143249;879,7877358;30,88320513;-0,552205128
Sierra Leone;Africa;1957;31,57;2295678;1004,484437;31,95337995;-0,383379953
Sierra Leone;Africa;1962;32,767;2467895;1116,639877;33,02355478;-0,256554779
Sierra Leone;Africa;1967;34,113;2662190;1206,043465;34,0937296;0,019270396
Sierra Leone;Africa;1972;35,4;2879013;1353,759762;35,16390443;0,236095571
Sierra Leone;Africa;1977;36,788;3140897;1348,285159;36,23407925;0,553920746
Sierra Leone;Africa;1982;38,445;3464522;1465,010784;37,30425408;1,140745921
Sierra Leone;Africa;1987;40,006;3868905;1294,447788;38,3744289;1,631571096
Sierra Leone;Africa;1992;38,333;4260884;1068,696278;39,44460373;-1,11160373
Sierra Leone;Africa;1997;39,897;4578212;574,6481576;40,51477855;-0,617778555
Sierra Leone;Africa;2002;41,012;5359092;699,489713;41,58495338;-0,57295338
Sierra Leone;Africa;2007;42,568;6144562;862,5407561;42,65512821;-0,087128205
Singapore;Asia;1952;60,396;1127000;2315,138227;61,84588462;-1,449884615
Singapore;Asia;1957;63,179;1445929;2843,104409;63,55031469;-0,371314685
Singapore;Asia;1962;65,798;1750200;3674,735572;65,25474476;0,543255245
Singapore;Asia;1967;67,946;1977600;4977,41854;66,95917483;0,986825175
Singapore;Asia;1972;69,521;2152400;8597,756202;68,6636049;0,857395105
Singapore;Asia;1977;70,795;2325300;11210,08948;70,36803497;0,426965035
Singapore;Asia;1982;71,76;2651869;15169,16112;72,07246503;-0,312465035
Singapore;Asia;1987;73,56;2794552;18861,53081;73,7768951;-0,216895105
Singapore;Asia;1992;75,788;3235865;24769,8912;75,48132517;0,306674825
Singapore;Asia;1997;77,158;3802309;33519,4766;77,18575524;-0,027755245
Singapore;Asia;2002;78,77;4197776;36023,1054;78,89018531;-0,120185315
Singapore;Asia;2007;79,972;4553009;47143,17964;80,59461538;-0,622615385
Slovak Republic;Europe;1952;64,36;3558137;5074,659104;67,00987179;-2,649871795
Slovak Republic;Europe;1957;67,45;3844277;6093,26298;67,68009207;-0,230092075
Slovak Republic;Europe;1962;70,33;4237384;7481,107598;68,35031235;1,979687646
Slovak Republic;Europe;1967;70,98;4442238;8412,902397;69,02053263;1,959467366
Slovak Republic;Europe;1972;70,35;4593433;9674,167626;69,69075291;0,659247086
Slovak Republic;Europe;1977;70,45;4827803;10922,66404;70,36097319;0,089026807
Slovak Republic;Europe;1982;70,8;5048043;11348,54585;71,03119347;-0,231193473
Slovak Republic;Europe;1987;71,08;5199318;12037,26758;71,70141375;-0,621413753
Slovak Republic;Europe;1992;71,38;5302888;9498,467723;72,37163403;-0,991634033
Slovak Republic;Europe;1997;72,71;5383010;12126,23065;73,04185431;-0,331854312
Slovak Republic;Europe;2002;73,8;5410052;13638,77837;73,71207459;0,087925408
Slovak Republic;Europe;2007;74,663;5447502;18678,31435;74,38229487;0,280705128
Slovenia;Europe;1952;65,57;1489518;4215,041741;66,08634615;-0,516346154
Slovenia;Europe;1957;67,85;1533070;5862,276629;67,08896503;0,761034965
Slovenia;Europe;1962;69,15;1582962;7402,303395;68,09158392;1,058416084
Slovenia;Europe;1967;69,18;1646912;9405,489397;69,0942028;0,085797203
Slovenia;Europe;1972;69,82;1694510;12383,4862;70,09682168;-0,276821678
Slovenia;Europe;1977;70,97;1746919;15277,03017;71,09944056;-0,129440559
Slovenia;Europe;1982;71,063;1861252;17866,72175;72,10205944;-1,039059441
Slovenia;Europe;1987;72,25;1945870;18678,53492;73,10467832;-0,854678322
Slovenia;Europe;1992;73,64;1999210;14214,71681;74,1072972;-0,467297203
Slovenia;Europe;1997;75,13;2011612;17161,10735;75,10991608;0,020083916
Slovenia;Europe;2002;76,66;2011497;20660,01936;76,11253497;0,547465035
Slovenia;Europe;2007;77,926;2009245;25768,25759;77,11515385;0,810846154
Somalia;Africa;1952;32,978;2526994;1135,749842;34,67539744;-1,697397436
Somalia;Africa;1957;34,977;2780415;1258,147413;35,82326457;-0,846264569
Somalia;Africa;1962;36,981;3080153;1369,488336;36,9711317;0,009868298
Somalia;Africa;1967;38,977;3428839;1284,73318;38,11899883;0,858001166
Somalia;Africa;1972;40,973;3840161;1254,576127;39,26686597;1,706134033
Somalia;Africa;1977;41,974;4353666;1450,992513;40,4147331;1,5592669
Somalia;Africa;1982;42,955;5828892;1176,807031;41,56260023;1,392399767
Somalia;Africa;1987;44,501;6921858;1093,244963;42,71046737;1,790532634
Somalia;Africa;1992;39,658;6099799;926,9602964;43,8583345;-4,200334499
Somalia;Africa;1997;43,795;6633514;930,5964284;45,00620163;-1,211201632
Somalia;Africa;2002;45,936;7753310;882,0818218;46,15406876;-0,218068765
Somalia;Africa;2007;48,159;9118773;926,1410683;47,3019359;0,857064103
South Africa;Africa;1952;45,009;14264935;4725,295531;49,34128205;-4,332282051
South Africa;Africa;1957;47,985;16151549;5487,104219;50,18707925;-2,202079254
South Africa;Africa;1962;49,951;18356657;5768,729717;51,03287646;-1,081876457
South Africa;Africa;1967;51,927;20997321;7114,477971;51,87867366;0,04832634
South Africa;Africa;1972;53,696;23935810;7765,962636;52,72447086;0,971529138
South Africa;Africa;1977;55,527;27129932;8028,651439;53,57026807;1,956731935
South Africa;Africa;1982;58,161;31140029;8568,266228;54,41606527;3,744934732
South Africa;Africa;1987;60,834;35933379;7825,823398;55,26186247;5,572137529
South Africa;Africa;1992;61,888;39964159;7225,069258;56,10765967;5,780340326
South Africa;Africa;1997;60,236;42835005;7479,188244;56,95345688;3,282543124
South Africa;Africa;2002;53,365;44433622;7710,946444;57,79925408;-4,434254079
South Africa;Africa;2007;49,339;43997828;9269,657808;58,64505128;-9,306051282
Spain;Europe;1952;64,94;28549870;3834,034742;66,47782051;-1,537820513
Spain;Europe;1957;66,66;29841614;4564,80241;67,88247436;-1,222474359
Spain;Europe;1962;69,69;31158061;5693,843879;69,28712821;0,402871795
Spain;Europe;1967;71,44;32850275;7993,512294;70,69178205;0,748217949
Spain;Europe;1972;73,06;34513161;10638,75131;72,0964359;0,963564103
Spain;Europe;1977;74,39;36439000;13236,92117;73,50108974;0,888910256
Spain;Europe;1982;76,3;37983310;13926,16997;74,90574359;1,39425641
Spain;Europe;1987;76,9;38880702;15764,98313;76,31039744;0,589602564
Spain;Europe;1992;77,57;39549438;18603,06452;77,71505128;-0,145051282
Spain;Europe;1997;78,77;39855442;20445,29896;79,11970513;-0,349705128
Spain;Europe;2002;79,78;40152517;24835,47166;80,52435897;-0,744358974
Spain;Europe;2007;80,941;40448191;28821,0637;81,92901282;-0,988012821
Sri Lanka;Asia;1952;57,593;7982342;1083,53203;59,79148718;-2,198487179
