ID_REGISTRO	ID_ARQUIVO	PALAVRAS.CHAVE	VOLUME	NUMERO	ANO	MES_EDICAO	PAGINAS
996	31302-30109	"Internacionalização; multinacionais; modo de operação; tipologia de processos de internacionalização; subsidiarias"	50	1	2010	janeiro-março	24-36
163	31303-30110	"Funcionalismo; história; universalismo; contexto brasileiro; historiografia"	50	1	2010	janeiro-março	37-47
359	31304-30111	"Segurança do trabalho; subjetividade; ergonomia; acidentes; Psicologia do Trabalho"	50	1	2010	janeiro-março	48-59
1623	31300-30107	x	50	1	2010	janeiro-março	5
551	31305-30112	"CAPM condicional; mercados financeiros; carteiras; modelos dinâmicos e estáticos"	50	1	2010	janeiro-março	60-74
746	31306-30113	"Capacidade tecnológica; empresas de software; acumulação tecnológica; dinâmica de inovação; competitividade"	50	1	2010	janeiro-março	75-93
940	31307-30114	"Empresas de distribuição de energia elétrica; setor elétrico; energia elétrica; privatização; política energética"	50	1	2010	janeiro-março	94-111
1582	31277-30085	x	50	2	2010	abril-junho	141
666	31280-30086	"Inovação; sustentabilidade; teoria institucional; organização inovadora sustentável; desenvolvimento sustentável; gestão socioambiental; ecoinovação"	50	2	2010	abril-junho	146-154
860	31281-30092	"Vantagem competitiva; gestão sustentável da cadeia de suprimentos; cadeia verde de suprimentos; gestão de stakeholders; capacidades dinâmicas"	50	2	2010	abril-junho	155-169
27	31292-30099	"Institucionalismo; legitimidade; gestão ambiental; orientação estratégica; mimetismo"	50	2	2010	abril-junho	170-186
221	31293-30100	"Balanced scorecard; contabilidade gerencial; controle gerencial; desempenho empresarial; atributos da contabilidade"	50	2	2010	abril-junho	187-198
414	31294-30101	"Qualidade de serviço; comércio eletrônico; varejo; lealdade; confiança"	50	2	2010	abril-junho	199-214
609	31295-30102	"Dobra estrutural; genealogia de coesão; intermediação; empreendedorismo; teoria de redes"	50	2	2010	abril-junho	215-240
1663	31296-30103	x	50	2	2010	abril-junho	241-247
2250	31297-30104	x	50	2	2010	abril-junho	248-249
1540	31117-29921	x	50	3	2010	julho-setembro	258
334	31118-29922	x	50	3	2010	julho-setembro	262-263
526	31243-30052	"Socialização organizacional; pessoas com deficiência; diversidade; trabalho; gestão da diversidade"	50	3	2010	julho-setembro	264-275
721	31249-30054	"Paradigma; teoria da complexidade; teoria das organizações; epistemologia; pesquisa em administração"	50	3	2010	julho-setembro	276-287
915	31250-30058	"Pesquisa em administração; perspectiva histórica; história dos negócios; história da gestão; história organizacional"	50	3	2010	julho-setembro	288-299
84	31256-30062	"Envolvimento de consumidores; desenvolvimento de produtos; coprodução de valor; cocriação; marketing de bens de consumo"	50	3	2010	julho-setembro	300-311
277	31264-30069	"Teoria crítica; ontologia; epistemologia; metodologia; pesquisa em administração"	50	3	2010	julho-setembro	312-324
471	31265-30072	"Empreendedorismo; criação e mortalidade de empresas; imersão; redes sociais; indicadores de imersão"	50	3	2010	julho-setembro	325-337
1652	31267-30074	x	50	3	2010	julho-setembro	338-344
2131	31270-30076	x	50	3	2010	julho-setembro	345-346
1500	31099-29905	x	50	4	2010	outubro-dezembro	353
196	31106-29911	"Middle manager; processo-integrador-de-formação-da-estratégia; estratégia-como-prática; estudo de caso; strategizing"	50	4	2010	outubro-dezembro	358-370
389	31107-29912	"Pós-colonialismo; pesquisa qualitativa; etnografia; eurocentrismo; América Latina"	50	4	2010	outubro-dezembro	371-382
584	31108-29913	"Satisfação; lealdade; CRM; instrumentos de medida de relacionamento com clientes; marketing de relacionamento"	50	4	2010	outubro-dezembro	383-395
777	31109-29914	"Abandono de cliente; churn; gestão do relacionamento com o cliente; valor do ciclo de vida do cliente; regressão logística"	50	4	2010	outubro-dezembro	396-410
971	31110-29915	"Capital social; rede colaborativa; consórcio de pesquisa; análise de redes sociais; pesquisa de café"	50	4	2010	outubro-dezembro	411-423
138	31111-29916	"Software livre; administração de projetos; projetos colaborativos; atratividade; comunidades virtuais"	50	4	2010	outubro-dezembro	424-438
1640	31112-29917	x	50	4	2010	outubro-dezembro	439-445
2011	31113-29918	x	50	4	2010	outubro-dezembro	446-447
1279	31000-29816	x	51	1	2011	janeiro-fevereiro	10-14
1893	31011-29824	x	51	1	2011	janeiro-fevereiro	107-108
1177	31002-29817	"Clusters de software e serviços da informação; cidades do conhecimento; Brasil; Argentina; políticas industriais e tecnológicas"	51	1	2011	janeiro-fevereiro	15-26
1208	31004-29818	"Acesso à informação; call centers; tecnologia de informação e comunicação; interação automática; avaliação gerencial"	51	1	2011	janeiro-fevereiro	27-42
1239	31005-29819	"Governo eletrônico; gestão de TIC; reforma do estado; administração pública; teoria institucional"	51	1	2011	janeiro-fevereiro	43-57
1458	30999-29815	x	51	1	2011	janeiro-fevereiro	5
1107	31006-29820	"Sistemas de informação de saúde; implicações sociais; Brasil; sistema de saúde pública; tecnologia da informação"	51	1	2011	janeiro-fevereiro	58-71
1137	31007-29821	"Tecnologia da informação móvel e sem fio; adoção de TI; censo; processos organizacionais; avaliação de sistemas de informação"	51	1	2011	janeiro-fevereiro	72-83
1159	31009-29822	"Interação entre trabalho e sistemas de informação; bancos; estrutura de conversão recíproca; humanização de sistemas; tecnicização do trabalho"	51	1	2011	janeiro-fevereiro	84-97
1690	31010-29823	x	51	1	2011	janeiro-fevereiro	98-106
1416	30960-29779	x	51	2	2011	março-abril	127
177	30962-29781	"Drama; identidade corporativa; identidade organizacional; mosaico; performance"	51	2	2011	março-abril	132-142
567	30964-29783	"Significado do trabalho; trabalho artístico e cultural; carreira artística e cultural; indústrias criativas"	51	2	2011	março-abril	143-159
760	30966-29784	"Imitação entre empresas; mensuração da imitação; competências organizacionais; regime tecnológico; pesquisa e desenvolvimento"	51	2	2011	março-abril	160-174
123	30968-29786	"Custos de transação; investimento direto estrangeiro; taxa de investimento; BRICs; ambiente de negócios"	51	2	2011	março-abril	175-187
510	30969-29788	"Terceirização; setor elétrico; processos; gestão de serviços; modelos de gestão"	51	2	2011	março-abril	188-201
1678	30974-29797	x	51	2	2011	março-abril	202-209
2324	30985-29803	x	51	2	2011	março-abril	210-211
1594	30958-29778	x	51	3	2011	maio-junho	219
945	30961-29780	x	51	3	2011	maio-junho	224-226
372	30965-29782	x	51	3	2011	maio-junho	227-231
954	30967-29785	"Gestão de recursos humanos; gestão de pessoas; pós-colonialismo; tropicalismo; ideologia do management; cultura do management"	51	3	2011	maio-junho	232-243
318	30970-29787	"Produtivismo acadêmico; trabalhador-pesquisador; Economia; ciências humanas e sociais; história de longa duração"	51	3	2011	maio-junho	244-254
705	30992-29809	"Pós-colonialismo; produção científica; translocalidade; conhecimento científico; língua Inglesa"	51	3	2011	maio-junho	255-264
898	30993-29810	"Ensino e pesquisa em Administração; rigor; relevância; produção científica; periódicos científicos"	51	3	2011	maio-junho	265-279
1	30994-29811	"Análise de redes sociais; análise geográfica; bibliometria; coautorias; RAE-eletrônica"	51	3	2011	maio-junho	280-306
1812	30995-29812	x	51	3	2011	maio-junho	307-308
1552	30899-29715	x	51	4	2011	julho-agosto	315
32	30901-29721	"Processo de internacionalização; localização; teoria adaptativa; empresas brasileiras; agronegócio"	51	4	2011	julho-agosto	320-335
226	30905-29724	"Avaliação do impacto regulatório; difusão; Organização para a Cooperação e Desenvolvimento Econômico (OCDE); governo federal; controle"	51	4	2011	julho-agosto	336-348
614	30910-29729	"Investimento; empreendedorismo; BRICs; análise setorial; risco e retorno"	51	4	2011	julho-agosto	349-369
807	30915-29740	"Importância do preço; a fidelidade à marca; freqüência de compras; prazer; regressão ordinal"	51	4	2011	julho-agosto	370-381
168	30924-29742	"Racionalidade; arte; indústria cultural; produção artística; grupo de teatro"	51	4	2011	julho-agosto	382-395
364	30925-29743	"Análise proposicional quantitativa; análise de conteúdo; análise de correspondência; métodos de pesquisa; pesquisa em Administração"	51	4	2011	julho-agosto	396-410
2086	30926-29744	x	51	4	2011	julho-agosto	411-412
1511	30874-29692	x	51	5	2011	setembro-outubro	419
671	30877-29695	"Burocracia; poder; controle; Maurício Tragtenberg; Fernando Claudio Prestes Motta"	51	5	2011	setembro-outubro	424-439
865	30882-29702	"Investimento em TI; resultado operacional; Cobb-Douglas; cross section; painel de dados"	51	5	2011	setembro-outubro	440-457
419	30911-29727	"Federalismo; relações intergovernamentais; coordenação intergovernamental; transferência de renda; Bolsa Família"	51	5	2011	setembro-outubro	458-470
1001	30923-29741	"Responsabilidade socioambiental; desempenho financeiro; desempenho socioambiental; endogeneidade; dados de painel"	51	5	2011	setembro-outubro	471-484
557	30927-29747	"Usabilidade; confiança; leilões por Internet; arremates online; satisfação"	51	5	2011	setembro-outubro	485-497
751	30931-29748	"Identificação étnica na propaganda; comportamento do consumidor; avaliação de personagem na propaganda; avaliação de produto; avaliação de propaganda"	51	5	2011	setembro-outubro	498-510
2206	30933-29751	x	51	5	2011	setembro-outubro	512-513
1469	30782-29604	x	51	6	2011	novembro-dezembro	517
1258	30783-29608	x	51	6	2011	novembro-dezembro	522-527
1156	30786-29609	"Varejo; atmosfera de loja; aroma; olfato; comportamento do consumidor"	51	6	2011	novembro-dezembro	528-541
1187	30787-29610	"Marca própria; marketing; cadeia meio-fim; análise fatorial; rastreabilidade"	51	6	2011	novembro-dezembro	542-552
1218	30788-29611	Avaliação de justiça, justiça percebida, motivação, lealdade, intenção de turnover	51	6	2011	novembro-dezembro	553-567
1248	30789-29612	"Comportamento do consumidor; internet; inovatividade; envolvimento; atitude"	51	6	2011	novembro-dezembro	568-584
1116	30790-29613	"Conveniência; serviços; varejo; escala; medida"	51	6	2011	novembro-dezembro	585-600
1667	30791-29614	x	51	6	2011	novembro-dezembro	601-608
1966	30792-29615	x	51	6	2011	novembro-dezembro	610-611
1656	30631-29458	x	52	1	2012	janeiro-fevereiro	100-108
531	30625-29452	"Parceiras público-privadas; desenho de incentivos; garantia de demanda; opções reais; avaliação de projetos"	52	1	2012	janeiro-fevereiro	10-23
1845	30632-29459	x	52	1	2012	janeiro-fevereiro	110-111
726	30626-29453	"Dividendos; política de dividendos; proventos; produção bibliográfica; finanças"	52	1	2012	janeiro-fevereiro	24-39
920	30627-29454	"Controle gerencial; práticas de contabilidade gerencial; avaliação de desempenho; sistemas de incentivo gerencial; controlabilidade"	52	1	2012	janeiro-fevereiro	40-54
1428	30623-29450	x	52	1	2012	janeiro-fevereiro	5
89	30628-29455	"Capital de giro; gestão financeira; dados em painel; Brasil; liquidez"	52	1	2012	janeiro-fevereiro	55-69
282	30629-29456	"Vantagem competitiva; criação de valor; crescimento; lucratividade; análise multinível"	52	1	2012	janeiro-fevereiro	70-84
476	30630-29457	"Modelos de entrada; cadeais de fast-food; estratégia me-too; organização industrial; estratégia competitiva"	52	1	2012	janeiro-fevereiro	85-98
1606	30564-29396	x	52	2	2012	março-abril	143
1266	30565-29398	x	52	2	2012	março-abril	148-152
1165	30568-29401	"Responsabilidade social corporativa; solidariedade digital; monolinguismo; doação; etnografia da RSE"	52	2	2012	março-abril	153-164
1196	30572-29405	"Comunicação; logística reversa; sustentabilidade; risco socioambiental; celulares"	52	2	2012	março-abril	165-178
1226	30575-29408	"Meios de hospedagem; sustentabilidade; construções verdes; certificação; LEED"	52	2	2012	março-abril	179-192
1093	30579-29412	"Gestão; cooperação agrícola; teoria das partes interessadas; modelo de decisão; sustentabilidade"	52	2	2012	março-abril	193-203
589	30584-29418	"Comportamento do consumidor; comunidades virtuais; comunidades de marca; marca; estratégia de marketing"	52	2	2012	março-abril	204-216
782	30601-29431	"Empreendedorismo; organizações religiosas; capital social; recursos organizacionais; redes sociais"	52	2	2012	março-abril	217-231
976	30607-29433	"Pessoa com deficiência intelectual; igualdade de oportunidades; racionalidade instrumental; racionalidade substantiva; gestão de pessoas"	52	2	2012	março-abril	232-244
143	30608-29435	x	52	2	2012	março-abril	245
339	30610-29437	"Cooperativas; impacto ambiental; gestão ambiental; logística reversa; reciclagem"	52	2	2012	março-abril	246-262
1644	30611-29438	x	52	2	2012	março-abril	264-270
1728	30612-29439	x	52	2	2012	março-abril	272-273
1564	30500-29334	x	52	3	2012	maio-junho	279
646	30501-29338	"Management; Guerra Fria; historiografia; modernização; FGV-EAESP"	52	3	2012	maio-junho	284-299
840	30506-29343	"Multinacionais emergentes; estratégias de internacionalização; vantagens específicas da firma; vantagens específicas do contexto; indústria frigorífica"	52	3	2012	maio-junho	300-312
7	30512-29347	"Modelagem de processo de negócio; formalização; flexibilidade; Teoria Ator-Rede; estudo de caso"	52	3	2012	maio-junho	313-329
201	30516-29353	"Consumer Culture Theory; escola de pensamento; interpretativismo; pesquisa de consumo; desk research"	52	3	2012	maio-junho	330-344
394	30521-29356	"Empregabilidade; compromisso; satisfação laboral; trabalho temporário"	52	3	2012	maio-junho	345-359
1632	30524-29358	x	52	3	2012	maio-junho	360-364
2240	30526-29360	x	52	3	2012	maio-junho	366-367
1523	30442-29277	x	52	4	2012	julho-agosto	373
1306	30443-29280	x	52	4	2012	julho-agosto	380-385
1204	30449-29288	"Redes de empresas; alianças; parcerias; turismo; Ouro Preto"	52	4	2012	julho-agosto	386-406
1235	30454-29293	"Gestão de serviços globalmente integrada; modelos de internacionalização; tecnologia de informação; redes de subsidiárias; recursos e autonomia das subsidiárias"	52	4	2012	julho-agosto	407-420
1102	30465-29300	"Pilares da competitividade; World Economic Forum; métricas de competitividade; competitividade; nacional; base da inovação"	52	4	2012	julho-agosto	421-434
257	30467-29304	"Celulares; preços hedônicos; planos de serviço pós-pagos; telecomunicações; atributos"	52	4	2012	julho-agosto	435-447
451	30471-29309	"Dividendos; efeito clientela; estrutura de propriedade; sociedades brasileiras de capital aberto; regressão logística"	52	4	2012	julho-agosto	448-463
1682	30476-29312	x	52	4	2012	julho-agosto	464-472
2119	30478-29314	x	52	4	2012	julho-agosto	474-475
1481	30415-29254	x	52	5	2012	setembro-outubro	481
377	30416-29255	"Book-tax differences; gerenciamento de resultados; acumulações discricionárias; qualidade do lucro; mercado de capitais"	52	5	2012	setembro-outubro	488-501
572	30417-29256	"Controle; coprodução; informação; reembolso; insatisfação"	52	5	2012	setembro-outubro	502-516
765	30418-29257	"Inovação; colaboração; cocriação; indústria automotiva; inovação aberta"	52	5	2012	setembro-outubro	517-530
959	30419-29258	"Imersão social; imersão relacional; imersão institucional; relacionamentos interorganizacionais; capacidades competitivas"	52	5	2012	setembro-outubro	531-545
128	30420-29259	"Comportamento em operações; melhoria contínua; capability operacional; modelo comportamental de Fishbein e Ajzen; rotinas organizacionais"	52	5	2012	setembro-outubro	546-564
1673	30421-29260	x	52	5	2012	setembro-outubro	566-573
2000	30422-29261	x	52	5	2012	setembro-outubro	574-575
1440	30388-29225	x	52	6	2012	novembro-dezembro	581
1089	30389-29232	x	52	6	2012	novembro-dezembro	590-594
1121	30395-29233	"Marketing; marketing de varejo; estratégia varejista; objetivos de preço; métodos de preço"	52	6	2012	novembro-dezembro	595-612
1152	30396-29234	"Densidade humana no varejo; crowding; renda; familiaridade; perspicácia estética"	52	6	2012	novembro-dezembro	613-627
1182	30397-29239	"Merchandising; fatores de design; varejo; comportamento de compra; marketing"	52	6	2012	novembro-dezembro	628-642
1214	30402-29244	"Trade marketing; lojas de conveniência; franqueador; franqueado; bens de consumo de alto giro"	52	6	2012	novembro-dezembro	643-656
1244	30406-29247	"Intenção de compra; comportamento do consumidor; efeito de enquadramento; desconto; rede de compra coletiva"	52	6	2012	novembro-dezembro	657-671
1112	30409-29248	"Compras de roupas; estudo qualitativo; sistemas de quiosque; aceitação, inovação"	52	6	2012	novembro-dezembro	672-680
1142	30410-29249	"Mídias sociais; valorização da marca; patrocínio; heterogeneidade; celebridade endossante"	52	6	2012	novembro-dezembro	681-691
1662	30411-29250	x	52	6	2012	novembro-dezembro	692-703
1882	30412-29251	x	52	6	2012	novembro-dezembro	704-705
1231	30302-29143	x	53	1	2013	janeiro-fevereiro	12-20
1098	30304-29145	"Comportamento organizacional; produção intelectual; estratégias de pesquisa; métodos de coleta de dados; métodos de tratamento de dados"	53	1	2013	janeiro-fevereiro	21-34
1618	30301-29140	x	53	1	2013	janeiro-fevereiro	3
1129	30310-29154	"Ensino e pesquisa em administração; produção científica; impacto; rigor acadêmico; gestão de pessoas"	53	1	2013	janeiro-fevereiro	35-45
1161	30316-29162	"Artigos científicos no Brasil; literatura de Finanças; produtividade dos autores em Finanças; periódicos de Finanças; Capes"	53	1	2013	janeiro-fevereiro	46-55
1192	30324-29166	"Gestão de Operações, Brasil; métodos de pesquisa; produção científica; publicação"	53	1	2013	janeiro-fevereiro	56-66
1222	30328-29169	"Produção científica; análise bibliométrica; citações; periódicos; anais de congressos"	53	1	2013	janeiro-fevereiro	67-80
1651	30330-29171	x	53	1	2013	janeiro-fevereiro	82-90
1762	30332-29173	x	53	1	2013	janeiro-fevereiro	92-93
1577	30254-29098	x	53	2	2013	março-abril	123
1138	30258-29102	"Análise de discurso; UPP; espaço; favela; territorialidade"	53	2	2013	março-abril	130-141
1169	30261-29104	"Conhecimento organizacional; valoração do conhecimento; identidade organizacional; identificação; grounded theory method"	53	2	2013	março-abril	142-155
1200	30263-29106	"Conhecimento organizacional; valoração do conhecimento; identidade organizacional; identificação; grounded theory method"	53	2	2013	março-abril	156-168
822	30268-29111	"Ética empresarial; consequências futuras; tolerância à ambiguidade; propensão a comportamentos éticos"	53	2	2013	março-abril	169-182
1014	30271-29113	"Inovação; sustentabilidade; organizações ambidestras; desempenho socioambiental"	53	2	2013	março-abril	183-198
182	30273-29116	"Hedonismo; moralismo; pobreza; consumo; renda"	53	2	2013	março-abril	199-207
1639	30276-29120	x	53	2	2013	março-abril	208-215
2274	30285-29126	x	53	2	2013	março-abril	216-217
1549	30034-28881	x	53	3	2013	maio-junho	223
686	30035-28882	"Trabalho confinado; representações sociais; fachadas; habitus; comportamento"	53	3	2013	maio-junho	230-242
879	30036-28883	"Expatriação; ajustamento intercultural; expatriados japoneses; missão internacional; gestão internacional de pessoas"	53	3	2013	maio-junho	243-255
47	30038-28884	"Cluster de vinho; inovação, redes; valores intrínsecos; Região Demarcada do Douro"	53	3	2013	maio-junho	256-271
239	30039-28885	"Desempenho; governança corporativa; legitimidade; valor de mercado; bolsa de valores"	53	3	2013	maio-junho	272-289
433	30040-28886	"Micro e pequenas empresas; responsabilidade social; responsabilidade social universitária; responsabilidade social empresarial; desenvolvimento sustentável"	53	3	2013	maio-junho	290-302
627	30041-28887	"Classificação de crédito; logit, análise discriminante; árvores de classificação; validação cruzada"	53	3	2013	maio-junho	303-315
1689	30042-28888	x	53	3	2013	maio-junho	316-322
2155	30043-28889	x	53	3	2013	maio-junho	324-325
1508	30021-28870	x	53	4	2013	julho-agosto	331
547	30022-28871	"Personalidade; autoestima; vaidade; cirurgia plástica; modelo 3M"	53	4	2013	julho-agosto	338-349
742	30024-28872	"Assimetria de informação; informação privilegiada; insider trading; probability of informed trading; PIN"	53	4	2013	julho-agosto	350-362
936	30025-28873	"Agricultura urbana; anticonsumo simbólico; bem-estar; nostalgia; flow"	53	4	2013	julho-agosto	364-375
105	30026-28874	"Grupos empresariais; economia política; diversificação; conexões políticas"	53	4	2013	julho-agosto	376-387
298	30027-28875	"Inovação; hélice tríplice; universidade; empresa; governo"	53	4	2013	julho-agosto	388-399
491	30028-28876	"Governo; Governamentalidade; empresa; saberes; ADM"	53	4	2013	julho-agosto	400-407
1677	30029-28877	x	53	4	2013	julho-agosto	408-414
2036	30030-28878	x	53	4	2013	julho-agosto	416-417
1466	29988-28840	x	53	5	2013	setembro-outubro	423
410	29989-28843	"Felicidade; satisfação com a vida; bem-estar; ilusão de foco; universitários"	53	5	2013	setembro-outubro	430-441
605	29993-28846	"Cadeia de suprimentos reversa; óleo de cozinha utilizado; estrutura; coordenação; relações"	53	5	2013	setembro-outubro	442-453
798	29996-28849	"Cluster; arranjo produtivo local; aglomerações; análise de publicações; teoria de clusters"	53	5	2013	setembro-outubro	454-468
992	30001-28852	"Ensino e aprendizagem; aprendizagem vivencial; estilos de aprendizagem; jogos de empresa; MRPII"	53	5	2013	setembro-outubro	469-484
159	30003-28854	"Hospitais; filantropia; avaliação de desempenho; eficiência; DEA"	53	5	2013	setembro-outubro	485-499
355	30005-28858	"Confiança organizacional; compartilhamento e uso do conhecimento; conhecimento tácito; modelagem de equações estruturais; ambiente militar"	53	5	2013	setembro-outubro	500-511
1665	30009-28860	x	53	5	2013	setembro-outubro	512-518
1916	30011-28863	x	53	5	2013	setembro-outubro	520-521
1424	29915-28767	x	53	6	2013	novembro-dezembro	527
1250	29919-28773	x	53	6	2013	novembro-dezembro	534-538
1158	29923-28777	"Identidade; moda; cultura de consumo; varejo de moda; estigma"	53	6	2013	novembro-dezembro	539-550
1189	29928-28801	"Consumidor; idosos; varejo; lealdade; atributos varejistas"	53	6	2013	novembro-dezembro	551-564
1210	29950-28803	"Vendas; vendas cruzadas; desempenho; varejo; consumidor"	53	6	2013	novembro-dezembro	565-579
1240	29953-28807	"Comportamento do consumidor; personalidade; boca a boca; envio de informações; recebimento de informações"	53	6	2013	novembro-dezembro	580-591
1108	29956-28809	"Gestão de categorias; mercado; canais de distribuição; varejo de alimentos; mercados emergentes"	53	6	2013	novembro-dezembro	591-603
23	29958-28812	"Observação participante; metodologia; administração da informação; avaliação; adoção"	53	6	2013	novembro-dezembro	604-616
217	29961-28816	"Crime corporativo; ideologia; trabalho escravo; discurso; intertextualidade"	53	6	2013	novembro-dezembro	617-628
1654	29965-28820	x	53	6	2013	novembro-dezembro	629-633
1105	20861-19586	x	54	1	2014	janeiro-fevereiro	10-11
1135	20868-19593	"Práticas de responsabilidade social corporativa; teorias institucionais e de partes interessadas; empresas brasileiras; HJ biplot; agrupamento"	54	1	2014	janeiro-fevereiro	12-27
1167	20888-19614	"Responsabilidade social corporativa; garantia; auditores; América Latina; GRI"	54	1	2014	janeiro-fevereiro	28-38
1477	20939-19661	x	54	1	2014	janeiro-fevereiro	3
1198	20891-19616	"Responsabilidade social corporativa; escala de medição; stakeholder; atitude para com a empresa; intenção de compra"	54	1	2014	janeiro-fevereiro	39-52
1228	20893-19618	"Reputação corporativa; percepções das partes interessadas; responsabilidade social corporativa; gestão da reputação; iniciativas sociais corporativas"	54	1	2014	janeiro-fevereiro	53-66
1095	20895-19620	"Agronegócios; responsabilidade social empresarial; sustentabilidade; alianças público-privadas; pobreza"	54	1	2014	janeiro-fevereiro	67-79
1680	20897-19625	x	54	1	2014	janeiro-fevereiro	80-85
2190	20902-19628	x	54	1	2014	janeiro-fevereiro	86-88
1519	21032-19759	x	54	2	2014	março-abril	119
118	21004-19729	Antecipação de novas tecnologias, desempenho operacional, estratégia de manufatura, gestão da cadeia de suprimentos, survey.	54	2	2014	março-abril	126-140
313	21005-19730	Teoria do Discurso Político, Estudos Organizacionais, movimentos sociais, resistência, hegemonia.	54	2	2014	março-abril	141-153
505	21007-19733	Historiografia, EAESP, Americanização, hibridismo, Estados Unidos.	54	2	2014	março-abril	154-169
701	21009-19736	Conhecimento compartilhado, alinhamento operacional entre TI e negócio, recursos e capacidades de TI, visão baseada em recursos (VBR), processos de negócios.	54	2	2014	março-abril	170-186
894	21013-19741	Escala, confiança, operações bancárias online, usuários, validação.	54	2	2014	março-abril	187-200
63	21018-19745	Capacidades dinâmicas, inovação, cooperação, governança, multinacionais brasileiras.	54	2	2014	março-abril	201-221
255	21022-19748	Jogos Olímpicos e Paraolímpicos do Rio, Barcelona, Sidney, legado, turismo acessível e turismo sênior.	54	2	2014	março-abril	222-230
1692	21024-19749	x	54	2	2014	março-abril	232-238
2308	21025-19750	x	54	2	2014	março-abril	240-41
1560	23305-22067	x	54	3	2014	maio-junho	247
449	23307-22070	"Fragmentação; Ciência; Gestão de Produção e Operações; Gestão de Recursos Humanos; pesquisa bibliométrica."	54	3	2014	maio-junho	254-267
580	23309-22071	"Gerenciamento de resultados; fatores macroeconômicos; crises econômicas; mercado de capitais emergente; Brasil."	54	3	2014	maio-junho	268-284
773	23310-22072	"Qualidade do Serviço; fidelidade à marca; valor da marca; indústria hoteleira; Paquistão."	54	3	2014	maio-junho	284-295
967	23312-22073	"Orçamento Participativo Digital; Tecnologia de Informação e Comunicação; Teoria das Representações Sociais; análise crítica do discurso; e-participação."	54	3	2014	maio-junho	296-308
134	23313-22074	"Empreendedor; marginalidade; mobilidade; classe social; estrato social."	54	3	2014	maio-junho	310-321
330	23314-22075	"Integração do modelo de maturidade da capacidade; da qualidade dos sistemas de informação; empresas do Caribe de língua inglesa; processo de maturidade; PLS."	54	3	2014	maio-junho	322-329
1602	28793-27643	x	54	4	2014	julho-agosto	351
522	28862-27712	"pesquisa de gestão; estudo de caso único; metodologia de pesquisa; método científico; aquisição de conhecimento"	54	4	2014	julho-agosto	358-369
717	28864-27715	"marketing social; comportamento do aleitamento materno; barreiras; modelo ecológico social; mudanças estruturais"	54	4	2014	julho-agosto	370-380
911	28865-27716	"BSC; inovação; estímulos externos; tensão dinâmica; percepção de sucesso"	54	4	2014	julho-agosto	381-392
80	28866-27717	"familiaridade; satisfação; mediação; benefícios; turista"	54	4	2014	julho-agosto	393-404
273	28870-27722	"seleção de portfólios; otimização multiobjetivo; Análise Envoltória de Dados; indicadores; Índice Sharpe"	54	4	2014	julho-agosto	405-413
467	28885-27736	"desenvolvimento de produto; difusão de conhecimento; análise de redes sociais; projeto automotivo; modelo SECI"	54	4	2014	julho-agosto	414-428
662	28886-27737	"Cadeia de suprimentos; desempenho operacional; imersão social; relações interorganizacionais; redes verticais"	54	4	2014	julho-agosto	429-444
856	28887-27738	"Valores relativos ao trabalho; pesquisadores; organização de pesquisa e desenvolvimento; prioridades axiológicas laborais; survey"	54	4	2014	julho-agosto	445-457
1642	28888-27739	x	54	4	2014	julho-agosto	458-463
1796	28889-27740	x	54	4	2014	julho-agosto	464-465
1445	32802-31620	x	54	5	2014	setembro-outubro	471
1190	32804-31623	x	54	5	2014	setembro-outubro	478-482
1220	32807-31628	"Gestão de Operações; prática em operações; sistemas produtivos; processos produtivos"	54	5	2014	setembro-outubro	483-495
1087	32813-31633	"Administração hospitalar; indicadores hospitalares; avaliação de desempenho hospitalar; gestão do conhecimento; gestão baseada em evidências"	54	5	2014	setembro-outubro	496-509
1119	32816-31639	"Green Supply Chain Management; cadeia de suprimento verde; gestão ambiental na cadeia de suprimentos; sustentabilidade; cenário brasileiro"	54	5	2014	setembro-outubro	510-520
109	32822-31643	"Cessão; coobrigação; crédito; restrição de capital; liquidez bancária"	54	5	2014	setembro-outubro	521-536
303	32829-31648	"Expectativa; motivação; organização; satisfação no trabalho; desempenho"	54	5	2014	setembro-outubro	537-547
495	32836-31653	"Aeronáutica; contabilidade pública; custo de oportunidade; resultado econômico; subsistência"	54	5	2014	setembro-outubro	548-559
691	32839-31658	"Orçamento de Capital; survey em finanças; decisões financeiras; finanças corporativas; inovação financeira"	54	5	2014	setembro-outubro	560-574
884	32843-31660	"Legitimidade; teoria institucional; legitimidade cognitiva; resultados organizacionais; aquisição de recursos"	54	5	2014	setembro-outubro	575-584
1687	32845-31662	x	54	5	2014	setembro-outubro	585-591
1856	32847-31664	x	54	5	2014	setembro-outubro	592-593
1570	38681-37417	x	54	6	2014	novembro-dezembro	599
979	38682-37418	"Banco; responsabilidade ambiental percebida; satisfação; confiança; lealdade"	54	6	2014	novembro-dezembro	606-618
146	38683-37420	"Market share; distribuição; mercados emergentes; marketing; varejo"	54	6	2014	novembro-dezembro	620-632
342	38686-37422	"Competências distintas; capital intelectual; resultados empresariais; PMEs madeireiras; Argentina"	54	6	2014	novembro-dezembro	634-646
729	38688-37424	"Stakeholders; tomada de decisão; estratégia; clubes; futebol"	54	6	2014	novembro-dezembro	647-658
923	38689-37426	"Fusões e aquisições cross border; internacionalização; desempenho financeiro; teoria institucional; aprendizagem organizacional"	54	6	2014	novembro-dezembro	659-671
