"","gutenberg_id","text"
"15342",5230,"like the stranger’s, turned itself up with its four legs at Mrs. Hall,"
"15343",5230,"seemed to take aim at her for a moment, and charged at her. She"
"15344",5230,"screamed and turned, and then the chair legs came gently but firmly"
"15345",5230,"against her back and impelled her and Hall out of the room. The door"
"15346",5230,"slammed violently and was locked. The chair and bed seemed to be"
"15347",5230,"executing a dance of triumph for a moment, and then abruptly everything"
"15348",5230,"was still."
"15349",5230,""
"15350",5230,"Mrs. Hall was left almost in a fainting condition in Mr. Hall’s arms on"
"15351",5230,"the landing. It was with the greatest difficulty that Mr. Hall and"
"15352",5230,"Millie, who had been roused by her scream of alarm, succeeded in"
"15353",5230,"getting her downstairs, and applying the restoratives customary in such"
"15354",5230,"cases."
"15355",5230,""
"15356",5230,"“’Tas sperits,” said Mrs. Hall. “I know ’tas sperits. I’ve read in"
"15357",5230,"papers of en. Tables and chairs leaping and dancing...”"
"15358",5230,""
"15359",5230,"“Take a drop more, Janny,” said Hall. “’Twill steady ye.”"
"15360",5230,""
"15361",5230,"“Lock him out,” said Mrs. Hall. “Don’t let him come in again. I half"
"15362",5230,"guessed—I might ha’ known. With them goggling eyes and bandaged head,"
"15363",5230,"and never going to church of a Sunday. And all they bottles—more’n it’s"
"15364",5230,"right for any one to have. He’s put the sperits into the furniture...."
"15365",5230,"My good old furniture! ’Twas in that very chair my poor dear mother"
"15366",5230,"used to sit when I was a little girl. To think it should rise up"
"15367",5230,"against me now!”"
"15368",5230,""
"15369",5230,"“Just a drop more, Janny,” said Hall. “Your nerves is all upset.”"
"15370",5230,""
"15371",5230,"They sent Millie across the street through the golden five o’clock"
"15372",5230,"sunshine to rouse up Mr. Sandy Wadgers, the blacksmith. Mr. Hall’s"
"15373",5230,"compliments and the furniture upstairs was behaving most extraordinary."
"15374",5230,"Would Mr. Wadgers come round? He was a knowing man, was Mr. Wadgers,"
"15375",5230,"and very resourceful. He took quite a grave view of the case. “Arm"
"15376",5230,"darmed if thet ent witchcraft,” was the view of Mr. Sandy Wadgers. “You"
"15377",5230,"warnt horseshoes for such gentry as he.”"
"15378",5230,""
"15379",5230,"He came round greatly concerned. They wanted him to lead the way"
"15380",5230,"upstairs to the room, but he didn’t seem to be in any hurry. He"
"15381",5230,"preferred to talk in the passage. Over the way Huxter’s apprentice came"
"15382",5230,"out and began taking down the shutters of the tobacco window. He was"
"15383",5230,"called over to join the discussion. Mr. Huxter naturally followed over"
"15384",5230,"in the course of a few minutes. The Anglo-Saxon genius for"
"15385",5230,"parliamentary government asserted itself; there was a great deal of"
"15386",5230,"talk and no decisive action. “Let’s have the facts first,” insisted Mr."
"15387",5230,"Sandy Wadgers. “Let’s be sure we’d be acting perfectly right in bustin’"
"15388",5230,"that there door open. A door onbust is always open to bustin’, but ye"
"15389",5230,"can’t onbust a door once you’ve busted en.”"
"15390",5230,""
"15391",5230,"And suddenly and most wonderfully the door of the room upstairs opened"
"15392",5230,"of its own accord, and as they looked up in amazement, they saw"
"15393",5230,"descending the stairs the muffled figure of the stranger staring more"
"15394",5230,"blackly and blankly than ever with those unreasonably large blue glass"
"15395",5230,"eyes of his. He came down stiffly and slowly, staring all the time; he"
"15396",5230,"walked across the passage staring, then stopped."
"15397",5230,""
"15398",5230,"“Look there!” he said, and their eyes followed the direction of his"
"15399",5230,"gloved finger and saw a bottle of sarsaparilla hard by the cellar door."
"15400",5230,"Then he entered the parlour, and suddenly, swiftly, viciously, slammed"
"15401",5230,"the door in their faces."
"15402",5230,""
"15403",5230,"Not a word was spoken until the last echoes of the slam had died away."
"15404",5230,"They stared at one another. “Well, if that don’t lick everything!” said"
"15405",5230,"Mr. Wadgers, and left the alternative unsaid."
"15406",5230,""
"15407",5230,"“I’d go in and ask’n ’bout it,” said Wadgers, to Mr. Hall. “I’d d’mand"
"15408",5230,"an explanation.”"
"15409",5230,""
"15410",5230,"It took some time to bring the landlady’s husband up to that pitch. At"
"15411",5230,"last he rapped, opened the door, and got as far as, “Excuse me—”"
"15412",5230,""
"15413",5230,"“Go to the devil!” said the stranger in a tremendous voice, and “Shut"
"15414",5230,"that door after you.” So that brief interview terminated."
"15415",5230,""
"15416",5230,""
"15417",5230,""
"15418",5230,""
"15419",5230,"CHAPTER VII."
"15420",5230,"THE UNVEILING OF THE STRANGER"
"15421",5230,""
"15422",5230,""
"15423",5230,"The stranger went into the little parlour of the “Coach and Horses”"
"15424",5230,"about half-past five in the morning, and there he remained until near"
"15425",5230,"midday, the blinds down, the door shut, and none, after Hall’s repulse,"
"15426",5230,"venturing near him."
"15427",5230,""
"15428",5230,"All that time he must have fasted. Thrice he rang his bell, the third"
"15429",5230,"time furiously and continuously, but no one answered him. “Him and his"
"15430",5230,"‘go to the devil’ indeed!” said Mrs. Hall. Presently came an imperfect"
"15431",5230,"rumour of the burglary at the vicarage, and two and two were put"
"15432",5230,"together. Hall, assisted by Wadgers, went off to find Mr. Shuckleforth,"
"15433",5230,"the magistrate, and take his advice. No one ventured upstairs. How the"
"15434",5230,"stranger occupied himself is unknown. Now and then he would stride"
"15435",5230,"violently up and down, and twice came an outburst of curses, a tearing"
"15436",5230,"of paper, and a violent smashing of bottles."
"15437",5230,""
"15438",5230,"The little group of scared but curious people increased. Mrs. Huxter"
"15439",5230,"came over; some gay young fellows resplendent in black ready-made"
"15440",5230,"jackets and _piqué_ paper ties—for it was Whit Monday—joined the group"
"15441",5230,"with confused interrogations. Young Archie Harker distinguished himself"
"15442",5230,"by going up the yard and trying to peep under the window-blinds. He"
"15443",5230,"could see nothing, but gave reason for supposing that he did, and"
"15444",5230,"others of the Iping youth presently joined him."
"15445",5230,""
"15446",5230,"It was the finest of all possible Whit Mondays, and down the village"
"15447",5230,"street stood a row of nearly a dozen booths, a shooting gallery, and on"
"15448",5230,"the grass by the forge were three yellow and chocolate waggons and some"
"15449",5230,"picturesque strangers of both sexes putting up a cocoanut shy. The"
"15450",5230,"gentlemen wore blue jerseys, the ladies white aprons and quite"
"15451",5230,"fashionable hats with heavy plumes. Wodger, of the “Purple Fawn,” and"
"15452",5230,"Mr. Jaggers, the cobbler, who also sold old second-hand ordinary"
"15453",5230,"bicycles, were stretching a string of union-jacks and royal ensigns"
"15454",5230,"(which had originally celebrated the first Victorian Jubilee) across"
"15455",5230,"the road."
"15456",5230,""
"15457",5230,"And inside, in the artificial darkness of the parlour, into which only"
"15458",5230,"one thin jet of sunlight penetrated, the stranger, hungry we must"
"15459",5230,"suppose, and fearful, hidden in his uncomfortable hot wrappings, pored"
"15460",5230,"through his dark glasses upon his paper or chinked his dirty little"
"15461",5230,"bottles, and occasionally swore savagely at the boys, audible if"
"15462",5230,"invisible, outside the windows. In the corner by the fireplace lay the"
"15463",5230,"fragments of half a dozen smashed bottles, and a pungent twang of"
"15464",5230,"chlorine tainted the air. So much we know from what was heard at the"
"15465",5230,"time and from what was subsequently seen in the room."
"15466",5230,""
"15467",5230,"About noon he suddenly opened his parlour door and stood glaring"
"15468",5230,"fixedly at the three or four people in the bar. “Mrs. Hall,” he said."
"15469",5230,"Somebody went sheepishly and called for Mrs. Hall."
"15470",5230,""
"15471",5230,"Mrs. Hall appeared after an interval, a little short of breath, but all"
"15472",5230,"the fiercer for that. Hall was still out. She had deliberated over this"
"15473",5230,"scene, and she came holding a little tray with an unsettled bill upon"
"15474",5230,"it. “Is it your bill you’re wanting, sir?” she said."
"15475",5230,""
"15476",5230,"“Why wasn’t my breakfast laid? Why haven’t you prepared my meals and"
"15477",5230,"answered my bell? Do you think I live without eating?”"
"15478",5230,""
"15479",5230,"“Why isn’t my bill paid?” said Mrs. Hall. “That’s what I want to know.”"
"15480",5230,""
"15481",5230,"“I told you three days ago I was awaiting a remittance—”"
"15482",5230,""
"15483",5230,"“I told you two days ago I wasn’t going to await no remittances. You"
"15484",5230,"can’t grumble if your breakfast waits a bit, if my bill’s been waiting"
"15485",5230,"these five days, can you?”"
"15486",5230,""
"15487",5230,"The stranger swore briefly but vividly."
"15488",5230,""
"15489",5230,"“Nar, nar!” from the bar."
"15490",5230,""
"15491",5230,"“And I’d thank you kindly, sir, if you’d keep your swearing to"
"15492",5230,"yourself, sir,” said Mrs. Hall."
"15493",5230,""
"15494",5230,"The stranger stood looking more like an angry diving-helmet than ever."
"15495",5230,"It was universally felt in the bar that Mrs. Hall had the better of"
"15496",5230,"him. His next words showed as much."
"15497",5230,""
"15498",5230,"“Look here, my good woman—” he began."
"15499",5230,""
"15500",5230,"“Don’t ‘good woman’ _me_,” said Mrs. Hall."
"15501",5230,""
"15502",5230,"“I’ve told you my remittance hasn’t come.”"
"15503",5230,""
"15504",5230,"“Remittance indeed!” said Mrs. Hall."
"15505",5230,""
"15506",5230,"“Still, I daresay in my pocket—”"
"15507",5230,""
"15508",5230,"“You told me three days ago that you hadn’t anything but a sovereign’s"
"15509",5230,"worth of silver upon you.”"
"15510",5230,""
"15511",5230,"“Well, I’ve found some more—”"
"15512",5230,""
"15513",5230,"“’Ul-lo!” from the bar."
"15514",5230,""
"15515",5230,"“I wonder where you found it,” said Mrs. Hall."
"15516",5230,""
"15517",5230,"That seemed to annoy the stranger very much. He stamped his foot. “What"
"15518",5230,"do you mean?” he said."
"15519",5230,""
"15520",5230,"“That I wonder where you found it,” said Mrs. Hall. “And before I take"
"15521",5230,"any bills or get any breakfasts, or do any such things whatsoever, you"
"15522",5230,"got to tell me one or two things I don’t understand, and what nobody"
"15523",5230,"don’t understand, and what everybody is very anxious to understand. I"
"15524",5230,"want to know what you been doing t’my chair upstairs, and I want to"
"15525",5230,"know how ’tis your room was empty, and how you got in again. Them as"
"15526",5230,"stops in this house comes in by the doors—that’s the rule of the house,"
"15527",5230,"and that you _didn’t_ do, and what I want to know is how you _did_ come"
"15528",5230,"in. And I want to know—”"
"15529",5230,""
"15530",5230,"Suddenly the stranger raised his gloved hands clenched, stamped his"
"15531",5230,"foot, and said, “Stop!” with such extraordinary violence that he"
"15532",5230,"silenced her instantly."
"15533",5230,""
"15534",5230,"“You don’t understand,” he said, “who I am or what I am. I’ll show you."
"15535",5230,"By Heaven! I’ll show you.” Then he put his open palm over his face and"
"15536",5230,"withdrew it. The centre of his face became a black cavity. “Here,” he"
"15537",5230,"said. He stepped forward and handed Mrs. Hall something which she,"
"15538",5230,"staring at his metamorphosed face, accepted automatically. Then, when"
"15539",5230,"she saw what it was, she screamed loudly, dropped it, and staggered"
"15540",5230,"back. The nose—it was the stranger’s nose! pink and shining—rolled on"
"15541",5230,"the floor."
"15542",5230,""
"15543",5230,"Then he removed his spectacles, and everyone in the bar gasped. He took"
"15544",5230,"off his hat, and with a violent gesture tore at his whiskers and"
"15545",5230,"bandages. For a moment they resisted him. A flash of horrible"
"15546",5230,"anticipation passed through the bar. “Oh, my Gard!” said some one. Then"
"15547",5230,"off they came."
"15548",5230,""
"15549",5230,"It was worse than anything. Mrs. Hall, standing open-mouthed and"
"15550",5230,"horror-struck, shrieked at what she saw, and made for the door of the"
"15551",5230,"house. Everyone began to move. They were prepared for scars,"
"15552",5230,"disfigurements, tangible horrors, but nothing! The bandages and false"
"15553",5230,"hair flew across the passage into the bar, making a hobbledehoy jump to"
"15554",5230,"avoid them. Everyone tumbled on everyone else down the steps. For the"
"15555",5230,"man who stood there shouting some incoherent explanation, was a solid"
"15556",5230,"gesticulating figure up to the coat-collar of him, and"
"15557",5230,"then—nothingness, no visible thing at all!"
"15558",5230,""
"15559",5230,"People down the village heard shouts and shrieks, and looking up the"
"15560",5230,"street saw the “Coach and Horses” violently firing out its humanity."
"15561",5230,"They saw Mrs. Hall fall down and Mr. Teddy Henfrey jump to avoid"
"15562",5230,"tumbling over her, and then they heard the frightful screams of Millie,"
"15563",5230,"who, emerging suddenly from the kitchen at the noise of the tumult, had"
"15564",5230,"come upon the headless stranger from behind. These increased suddenly."
"15565",5230,""
"15566",5230,"Forthwith everyone all down the street, the sweetstuff seller, cocoanut"
"15567",5230,"shy proprietor and his assistant, the swing man, little boys and girls,"
"15568",5230,"rustic dandies, smart wenches, smocked elders and aproned gipsies—began"
"15569",5230,"running towards the inn, and in a miraculously short space of time a"
"15570",5230,"crowd of perhaps forty people, and rapidly increasing, swayed and"
"15571",5230,"hooted and inquired and exclaimed and suggested, in front of Mrs."
"15572",5230,"Hall’s establishment. Everyone seemed eager to talk at once, and the"
"15573",5230,"result was Babel. A small group supported Mrs. Hall, who was picked up"
"15574",5230,"in a state of collapse. There was a conference, and the incredible"
"15575",5230,"evidence of a vociferous eye-witness. “O Bogey!” “What’s he been doin’,"
"15576",5230,"then?” “Ain’t hurt the girl, ’as ’e?” “Run at en with a knife, I"
"15577",5230,"believe.” “No ’ed, I tell ye. I don’t mean no manner of speaking. I"
"15578",5230,"mean _marn ’ithout a ’ed_!” “Narnsense! ’tis some conjuring trick.”"
"15579",5230,"“Fetched off ’is wrapping, ’e did—”"
"15580",5230,""
"15581",5230,"In its struggles to see in through the open door, the crowd formed"
"15582",5230,"itself into a straggling wedge, with the more adventurous apex nearest"
"15583",5230,"the inn. “He stood for a moment, I heerd the gal scream, and he turned."
"15584",5230,"I saw her skirts whisk, and he went after her. Didn’t take ten seconds."
"15585",5230,"Back he comes with a knife in uz hand and a loaf; stood just as if he"
"15586",5230,"was staring. Not a moment ago. Went in that there door. I tell ’e, ’e"
"15587",5230,"ain’t gart no ’ed at all. You just missed en—”"
"15588",5230,""
"15589",5230,"There was a disturbance behind, and the speaker stopped to step aside"
"15590",5230,"for a little procession that was marching very resolutely towards the"
"15591",5230,"house; first Mr. Hall, very red and determined, then Mr. Bobby Jaffers,"
"15592",5230,"the village constable, and then the wary Mr. Wadgers. They had come now"
"15593",5230,"armed with a warrant."
"15594",5230,""
"15595",5230,"People shouted conflicting information of the recent circumstances."
"15596",5230,"“’Ed or no ’ed,” said Jaffers, “I got to ’rest en, and ’rest en I"
"15597",5230,"_will_.”"
"15598",5230,""
"15599",5230,"Mr. Hall marched up the steps, marched straight to the door of the"
"15600",5230,"parlour and flung it open. “Constable,” he said, “do your duty.”"
"15601",5230,""
"15602",5230,"Jaffers marched in. Hall next, Wadgers last. They saw in the dim light"
"15603",5230,"the headless figure facing them, with a gnawed crust of bread in one"
"15604",5230,"gloved hand and a chunk of cheese in the other."
"15605",5230,""
"15606",5230,"“That’s him!” said Hall."
"15607",5230,""
"15608",5230,"“What the devil’s this?” came in a tone of angry expostulation from"
"15609",5230,"above the collar of the figure."
"15610",5230,""
"15611",5230,"“You’re a damned rum customer, mister,” said Mr. Jaffers. “But ’ed or"
"15612",5230,"no ’ed, the warrant says ‘body,’ and duty’s duty—”"
"15613",5230,""
"15614",5230,"“Keep off!” said the figure, starting back."
"15615",5230,""
"15616",5230,"Abruptly he whipped down the bread and cheese, and Mr. Hall just"
"15617",5230,"grasped the knife on the table in time to save it. Off came the"
"15618",5230,"stranger’s left glove and was slapped in Jaffers’ face. In another"
"15619",5230,"moment Jaffers, cutting short some statement concerning a warrant, had"
"15620",5230,"gripped him by the handless wrist and caught his invisible throat. He"
"15621",5230,"got a sounding kick on the shin that made him shout, but he kept his"
"15622",5230,"grip. Hall sent the knife sliding along the table to Wadgers, who acted"
"15623",5230,"as goal-keeper for the offensive, so to speak, and then stepped forward"
"15624",5230,"as Jaffers and the stranger swayed and staggered towards him, clutching"
"15625",5230,"and hitting in. A chair stood in the way, and went aside with a crash"
"15626",5230,"as they came down together."
"15627",5230,""
"15628",5230,"“Get the feet,” said Jaffers between his teeth."
"15629",5230,""
"15630",5230,"Mr. Hall, endeavouring to act on instructions, received a sounding kick"
"15631",5230,"in the ribs that disposed of him for a moment, and Mr. Wadgers, seeing"
"15632",5230,"the decapitated stranger had rolled over and got the upper side of"
"15633",5230,"Jaffers, retreated towards the door, knife in hand, and so collided"
"15634",5230,"with Mr. Huxter and the Sidderbridge carter coming to the rescue of law"
"15635",5230,"and order. At the same moment down came three or four bottles from the"
"15636",5230,"chiffonnier and shot a web of pungency into the air of the room."
"15637",5230,""
"15638",5230,"“I’ll surrender,” cried the stranger, though he had Jaffers down, and"
"15639",5230,"in another moment he stood up panting, a strange figure, headless and"
"15640",5230,"handless—for he had pulled off his right glove now as well as his left."
"15641",5230,"“It’s no good,” he said, as if sobbing for breath."
"15642",5230,""
"15643",5230,"It was the strangest thing in the world to hear that voice coming as if"
"15644",5230,"out of empty space, but the Sussex peasants are perhaps the most"
"15645",5230,"matter-of-fact people under the sun. Jaffers got up also and produced a"
"15646",5230,"pair of handcuffs. Then he stared."
"15647",5230,""
"15648",5230,"“I say!” said Jaffers, brought up short by a dim realization of the"
"15649",5230,"incongruity of the whole business, “Darn it! Can’t use ’em as I can"
"15650",5230,"see.”"
"15651",5230,""
"15652",5230,"The stranger ran his arm down his waistcoat, and as if by a miracle the"
"15653",5230,"buttons to which his empty sleeve pointed became undone. Then he said"
"15654",5230,"something about his shin, and stooped down. He seemed to be fumbling"
"15655",5230,"with his shoes and socks."
"15656",5230,""
"15657",5230,"“Why!” said Huxter, suddenly, “that’s not a man at all. It’s just empty"
"15658",5230,"clothes. Look! You can see down his collar and the linings of his"
"15659",5230,"clothes. I could put my arm—”"
"15660",5230,""
"15661",5230,"He extended his hand; it seemed to meet something in mid-air, and he"
"15662",5230,"drew it back with a sharp exclamation. “I wish you’d keep your fingers"
"15663",5230,"out of my eye,” said the aerial voice, in a tone of savage"
"15664",5230,"expostulation. “The fact is, I’m all here—head, hands, legs, and all"
"15665",5230,"the rest of it, but it happens I’m invisible. It’s a confounded"
"15666",5230,"nuisance, but I am. That’s no reason why I should be poked to pieces by"
"15667",5230,"every stupid bumpkin in Iping, is it?”"
"15668",5230,""
"15669",5230,"The suit of clothes, now all unbuttoned and hanging loosely upon its"
"15670",5230,"unseen supports, stood up, arms akimbo."
"15671",5230,""
"15672",5230,"Several other of the men folks had now entered the room, so that it was"
"15673",5230,"closely crowded. “Invisible, eh?” said Huxter, ignoring the stranger’s"
"15674",5230,"abuse. “Who ever heard the likes of that?”"
"15675",5230,""
"15676",5230,"“It’s strange, perhaps, but it’s not a crime. Why am I assaulted by a"
"15677",5230,"policeman in this fashion?”"
"15678",5230,""
"15679",5230,"“Ah! that’s a different matter,” said Jaffers. “No doubt you are a bit"
"15680",5230,"difficult to see in this light, but I got a warrant and it’s all"
"15681",5230,"correct. What I’m after ain’t no invisibility,—it’s burglary. There’s a"
"15682",5230,"house been broke into and money took.”"
"15683",5230,""
"15684",5230,"“Well?”"
"15685",5230,""
"15686",5230,"“And circumstances certainly point—”"
"15687",5230,""
"15688",5230,"“Stuff and nonsense!” said the Invisible Man."
"15689",5230,""
"15690",5230,"“I hope so, sir; but I’ve got my instructions.”"
"15691",5230,""
"15692",5230,"“Well,” said the stranger, “I’ll come. I’ll _come_. But no handcuffs.”"
"15693",5230,""
"15694",5230,"“It’s the regular thing,” said Jaffers."
"15695",5230,""
"15696",5230,"“No handcuffs,” stipulated the stranger."
"15697",5230,""
"15698",5230,"“Pardon me,” said Jaffers."
"15699",5230,""
"15700",5230,"Abruptly the figure sat down, and before any one could realise was was"
"15701",5230,"being done, the slippers, socks, and trousers had been kicked off under"
"15702",5230,"the table. Then he sprang up again and flung off his coat."
"15703",5230,""
"15704",5230,"“Here, stop that,” said Jaffers, suddenly realising what was happening."
"15705",5230,"He gripped at the waistcoat; it struggled, and the shirt slipped out of"
"15706",5230,"it and left it limp and empty in his hand. “Hold him!” said Jaffers,"
"15707",5230,"loudly. “Once he gets the things off—”"
"15708",5230,""
"15709",5230,"“Hold him!” cried everyone, and there was a rush at the fluttering"
"15710",5230,"white shirt which was now all that was visible of the stranger."
"15711",5230,""
"15712",5230,"The shirt-sleeve planted a shrewd blow in Hall’s face that stopped his"
"15713",5230,"open-armed advance, and sent him backward into old Toothsome the"
"15714",5230,"sexton, and in another moment the garment was lifted up and became"
"15715",5230,"convulsed and vacantly flapping about the arms, even as a shirt that is"
"15716",5230,"being thrust over a man’s head. Jaffers clutched at it, and only helped"
"15717",5230,"to pull it off; he was struck in the mouth out of the air, and"
"15718",5230,"incontinently threw his truncheon and smote Teddy Henfrey savagely upon"
"15719",5230,"the crown of his head."
"15720",5230,""
"15721",5230,"“Look out!” said everybody, fencing at random and hitting at nothing."
"15722",5230,"“Hold him! Shut the door! Don’t let him loose! I got something! Here he"
"15723",5230,"is!” A perfect Babel of noises they made. Everybody, it seemed, was"
"15724",5230,"being hit all at once, and Sandy Wadgers, knowing as ever and his wits"
"15725",5230,"sharpened by a frightful blow in the nose, reopened the door and led"
"15726",5230,"the rout. The others, following incontinently, were jammed for a moment"
"15727",5230,"in the corner by the doorway. The hitting continued. Phipps, the"
"15728",5230,"Unitarian, had a front tooth broken, and Henfrey was injured in the"
"15729",5230,"cartilage of his ear. Jaffers was struck under the jaw, and, turning,"
"15730",5230,"caught at something that intervened between him and Huxter in the"
"15731",5230,"mêlée, and prevented their coming together. He felt a muscular chest,"
"15732",5230,"and in another moment the whole mass of struggling, excited men shot"
"15733",5230,"out into the crowded hall."
"15734",5230,""
"15735",5230,"“I got him!” shouted Jaffers, choking and reeling through them all, and"
"15736",5230,"wrestling with purple face and swelling veins against his unseen enemy."
"15737",5230,""
"15738",5230,"Men staggered right and left as the extraordinary conflict swayed"
"15739",5230,"swiftly towards the house door, and went spinning down the half-dozen"
"15740",5230,"steps of the inn. Jaffers cried in a strangled voice—holding tight,"
"15741",5230,"nevertheless, and making play with his knee—spun around, and fell"
"15742",5230,"heavily undermost with his head on the gravel. Only then did his"
"15743",5230,"fingers relax."
"15744",5230,""
"15745",5230,"There were excited cries of “Hold him!” “Invisible!” and so forth, and"
"15746",5230,"a young fellow, a stranger in the place whose name did not come to"
"15747",5230,"light, rushed in at once, caught something, missed his hold, and fell"
"15748",5230,"over the constable’s prostrate body. Half-way across the road a woman"
"15749",5230,"screamed as something pushed by her; a dog, kicked apparently, yelped"
"15750",5230,"and ran howling into Huxter’s yard, and with that the transit of the"
"15751",5230,"Invisible Man was accomplished. For a space people stood amazed and"
"15752",5230,"gesticulating, and then came panic, and scattered them abroad through"
"15753",5230,"the village as a gust scatters dead leaves."
"15754",5230,""
"15755",5230,"But Jaffers lay quite still, face upward and knees bent, at the foot of"
"15756",5230,"the steps of the inn."
"15757",5230,""
"15758",5230,""
"15759",5230,""
"15760",5230,""
"15761",5230,"CHAPTER VIII."
"15762",5230,"IN TRANSIT"
"15763",5230,""
"15764",5230,""
"15765",5230,"The eighth chapter is exceedingly brief, and relates that Gibbons, the"
"15766",5230,"amateur naturalist of the district, while lying out on the spacious"
"15767",5230,"open downs without a soul within a couple of miles of him, as he"
"15768",5230,"thought, and almost dozing, heard close to him the sound as of a man"
"15769",5230,"coughing, sneezing, and then swearing savagely to himself; and looking,"
"15770",5230,"beheld nothing. Yet the voice was indisputable. It continued to swear"
"15771",5230,"with that breadth and variety that distinguishes the swearing of a"
"15772",5230,"cultivated man. It grew to a climax, diminished again, and died away in"
"15773",5230,"the distance, going as it seemed to him in the direction of Adderdean."
"15774",5230,"It lifted to a spasmodic sneeze and ended. Gibbons had heard nothing of"
"15775",5230,"the morning’s occurrences, but the phenomenon was so striking and"
"15776",5230,"disturbing that his philosophical tranquillity vanished; he got up"
"15777",5230,"hastily, and hurried down the steepness of the hill towards the"
"15778",5230,"village, as fast as he could go."
"15779",5230,""
"15780",5230,""
"15781",5230,""
"15782",5230,""
"15783",5230,"CHAPTER IX."
"15784",5230,"MR. THOMAS MARVEL"
"15785",5230,""
"15786",5230,""
"15787",5230,"You must picture Mr. Thomas Marvel as a person of copious, flexible"
"15788",5230,"visage, a nose of cylindrical protrusion, a liquorish, ample,"
"15789",5230,"fluctuating mouth, and a beard of bristling eccentricity. His figure"
"15790",5230,"inclined to embonpoint; his short limbs accentuated this inclination."
"15791",5230,"He wore a furry silk hat, and the frequent substitution of twine and"
"15792",5230,"shoe-laces for buttons, apparent at critical points of his costume,"
"15793",5230,"marked a man essentially bachelor."
"15794",5230,""
"15795",5230,"Mr. Thomas Marvel was sitting with his feet in a ditch by the roadside"
"15796",5230,"over the down towards Adderdean, about a mile and a half out of Iping."
"15797",5230,"His feet, save for socks of irregular open-work, were bare, his big"
"15798",5230,"toes were broad, and pricked like the ears of a watchful dog. In a"
"15799",5230,"leisurely manner—he did everything in a leisurely manner—he was"
"15800",5230,"contemplating trying on a pair of boots. They were the soundest boots"
"15801",5230,"he had come across for a long time, but too large for him; whereas the"
"15802",5230,"ones he had were, in dry weather, a very comfortable fit, but too"
"15803",5230,"thin-soled for damp. Mr. Thomas Marvel hated roomy shoes, but then he"
"15804",5230,"hated damp. He had never properly thought out which he hated most, and"
"15805",5230,"it was a pleasant day, and there was nothing better to do. So he put"
"15806",5230,"the four shoes in a graceful group on the turf and looked at them. And"
"15807",5230,"seeing them there among the grass and springing agrimony, it suddenly"
"15808",5230,"occurred to him that both pairs were exceedingly ugly to see. He was"
"15809",5230,"not at all startled by a voice behind him."
"15810",5230,""
"15811",5230,"“They’re boots, anyhow,” said the Voice."
"15812",5230,""
"15813",5230,"“They are—charity boots,” said Mr. Thomas Marvel, with his head on one"
"15814",5230,"side regarding them distastefully; “and which is the ugliest pair in"
"15815",5230,"the whole blessed universe, I’m darned if I know!”"
"15816",5230,""
"15817",5230,"“H’m,” said the Voice."
"15818",5230,""
"15819",5230,"“I’ve worn worse—in fact, I’ve worn none. But none so owdacious ugly—if"
"15820",5230,"you’ll allow the expression. I’ve been cadging boots—in particular—for"
"15821",5230,"days. Because I was sick of _them_. They’re sound enough, of course."
"15822",5230,"But a gentleman on tramp sees such a thundering lot of his boots. And"
"15823",5230,"if you’ll believe me, I’ve raised nothing in the whole blessed country,"
"15824",5230,"try as I would, but _them_. Look at ’em! And a good country for boots,"
"15825",5230,"too, in a general way. But it’s just my promiscuous luck. I’ve got my"
"15826",5230,"boots in this country ten years or more. And then they treat you like"
"15827",5230,"this.”"
"15828",5230,""
"15829",5230,"“It’s a beast of a country,” said the Voice. “And pigs for people.”"
"15830",5230,""
"15831",5230,"“Ain’t it?” said Mr. Thomas Marvel. “Lord! But them boots! It beats"
"15832",5230,"it.”"
"15833",5230,""
"15834",5230,"He turned his head over his shoulder to the right, to look at the boots"
"15835",5230,"of his interlocutor with a view to comparisons, and lo! where the boots"
"15836",5230,"of his interlocutor should have been were neither legs nor boots. He"
"15837",5230,"was irradiated by the dawn of a great amazement. “Where _are_ yer?”"
"15838",5230,"said Mr. Thomas Marvel over his shoulder and coming on all fours. He"
"15839",5230,"saw a stretch of empty downs with the wind swaying the remote"
"15840",5230,"green-pointed furze bushes."
"15841",5230,""
"15842",5230,"“Am I drunk?” said Mr. Marvel. “Have I had visions? Was I talking to"
"15843",5230,"myself? What the—”"
"15844",5230,""
"15845",5230,"“Don’t be alarmed,” said a Voice."
"15846",5230,""
"15847",5230,"“None of your ventriloquising _me_,” said Mr. Thomas Marvel, rising"
"15848",5230,"sharply to his feet. “Where _are_ yer? Alarmed, indeed!”"
"15849",5230,""
"15850",5230,"“Don’t be alarmed,” repeated the Voice."
"15851",5230,""
"15852",5230,"“_You’ll_ be alarmed in a minute, you silly fool,” said Mr. Thomas"
"15853",5230,"Marvel. “Where _are_ yer? Lemme get my mark on yer..."
"15854",5230,""
"15855",5230,"“Are yer _buried_?” said Mr. Thomas Marvel, after an interval."
"15856",5230,""
"15857",5230,"There was no answer. Mr. Thomas Marvel stood bootless and amazed, his"
"15858",5230,"jacket nearly thrown off."
"15859",5230,""
"15860",5230,"“Peewit,” said a peewit, very remote."
"15861",5230,""
"15862",5230,"“Peewit, indeed!” said Mr. Thomas Marvel. “This ain’t no time for"
"15863",5230,"foolery.” The down was desolate, east and west, north and south; the"
"15864",5230,"road with its shallow ditches and white bordering stakes, ran smooth"
